"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/873378393844305920/status/1187166643522289664"	""	"0"	"Thu Oct 24 00:39:18 +0000 2019"	"0"	"0"	"1"	"https://t.co/Lfu4fjkKIk"	""	""	"Ortiz_A_M"	"RT @nowthisnews: 39 bodies were found inside this truck at an industrial park outside of London https://t.co/Lfu4fjkKIk"	"Pflugerville, TX"	""	""
"http://twitter.com/2470801380/status/1187418594365394944"	""	"0"	"Thu Oct 24 17:20:28 +0000 2019"	"0"	"0"	"1"	"https://t.co/pusaURspYm"	""	""	"yonga_majay"	"RT @___khanya: Wasn’t there a petition to close it down ? https://t.co/pusaURspYm"	"PE || UTA || CPT"	""	""
"http://twitter.com/929012610225152005/status/1187166605567877120"	""	"0"	"Thu Oct 24 00:39:09 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"ImperialLederie"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	""	""	""
"http://twitter.com/1159216097859706882/status/1187418581186875395"	""	"0"	"Thu Oct 24 17:20:25 +0000 2019"	"0"	"0"	"0"	""	""	""	"AshfaqKhosa2"	"RT @MuhammaddNawaz: Tomorrow @Ahmadnawazaps will deliver his powerful presentation and share a stage with world leaders in @OneYoungWorld L…"	"Pakistan"	""	""
"http://twitter.com/737898088313069568/status/1187166616485646337"	""	"0"	"Thu Oct 24 00:39:12 +0000 2019"	"0"	"0"	"1"	"https://t.co/vF1WkKqCH0"	""	""	"deadhealers"	"RT @_itsssyafiq1: Malaysia's canteen and cafes need to sell variety of fruits. not just watermelon and pineapple https://t.co/vF1WkKqCH0"	"error 404"	""	""
"http://twitter.com/993155253196541952/status/1187418556826357761"	""	"0"	"Thu Oct 24 17:20:19 +0000 2019"	"0"	"0"	"0"	""	""	""	"sturges_edward"	"RT @alansmith90: Chelsea are the first team to beat Ajax away while keeping a clean sheet since August 2017. They did so without their best…"	"Kemsing, South East"	""	""
"http://twitter.com/746017776062476288/status/1187166615961509888"	""	"0"	"Thu Oct 24 00:39:12 +0000 2019"	"0"	"0"	"0"	""	""	""	"hayaabrooks"	"Nb is ever too busy for you. People make time for who they want."	"Philadelphia, PA"	""	""
"http://twitter.com/2743884568/status/1187418601285980167"	""	"0"	"Thu Oct 24 17:20:30 +0000 2019"	"0"	"0"	"1"	"https://t.co/…"	""	""	"Erreyali"	"RT @piersmorgan: 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 https://t.co/…"	""	""	""
"http://twitter.com/1085924834541031426/status/1187169204786663424"	""	"0"	"Thu Oct 24 00:49:29 +0000 2019"	"0"	"0"	"0"	""	""	""	"TopOfThaWorld_"	"Dog Vins old ass is FADED 😭😭"	""	""	""
"http://twitter.com/1598776093/status/1187171080970145792"	""	"0"	"Thu Oct 24 00:56:56 +0000 2019"	"0"	"0"	"1"	"https://t.co/5F2QPBefCd"	""	""	"Vsouvatzoglou"	"Always a good place to relax and catch up with old friends at @TheSavoyLondon it's an iconic part of London history… https://t.co/5F2QPBefCd"	"UK, AUS, NZ, Espana & USA"	""	""
"http://twitter.com/1453617914/status/1187418605010505728"	""	"0"	"Thu Oct 24 17:20:31 +0000 2019"	"0"	"0"	"0"	""	""	""	"dorsetnative"	"RT @robblackie: 600,000 EU citizens could have lost their vote in London during the European elections &gt; New research from London Lib Dem M…"	"Dorset, Great Britain and EU"	""	""
"http://twitter.com/1105622426438811651/status/1187166674237165569"	""	"0"	"Thu Oct 24 00:39:26 +0000 2019"	"0"	"0"	"0"	""	""	""	"chels_annett"	"RT @lewis_goodall: Waiting at Victoria station. Man comes up to me. Says he recognised me from sky. Came up to London looking for work. Cou…"	"Wales / York"	""	""
"http://twitter.com/4882107424/status/1187171077694222337"	""	"0"	"Thu Oct 24 00:56:56 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"kamiliaezra"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	"Brunei"	""	""
"http://twitter.com/1609872379/status/1187418551885299718"	""	"0"	"Thu Oct 24 17:20:18 +0000 2019"	"0"	"0"	"1"	"https://t.co/T0ahpJAMyh"	""	""	"___linaaaa"	"RT @arepyong: Selamat pagi dari London https://t.co/T0ahpJAMyh"	""	""	""
"http://twitter.com/825790602830815233/status/1187169179402719232"	""	"0"	"Thu Oct 24 00:49:23 +0000 2019"	"0"	"0"	"0"	""	""	""	"smoothjazznola"	"#nowplaying Ramsey Lewis @RamseyLewis - Brazilica - #smoothjazz #nola #newyork #chicago #losangeles #miami #london #paris #montecarlo"	"New Orleans, LA"	""	""
"http://twitter.com/4886494913/status/1187166709439959041"	""	"0"	"Thu Oct 24 00:39:34 +0000 2019"	"0"	"0"	"1"	"https://t.co/psjo87rsOS"	""	""	"peytonnerinn"	"RT @tgsports: FHOCKEY: @Oxford_Pirates 1, @BMRathletics 0: Rosario scores winner to send Pirates past Chargers: https://t.co/psjo87rsOS"	"Oxford, MA"	""	""
"http://twitter.com/1176866561799311361/status/1187166639156027392"	""	"0"	"Thu Oct 24 00:39:17 +0000 2019"	"0"	"0"	"1"	"https://t.co/358O86Jvoq"	""	""	"kolorbergerak"	"RT @tempodunia: 39 Jasad Manusia Ditemukan dalam Truk di London https://t.co/358O86Jvoq"	""	""	""
"http://twitter.com/763352112/status/1187418557564350465"	""	"0"	"Thu Oct 24 17:20:19 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"haczcz"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	"Sinaloa, México"	""	""
"http://twitter.com/832524270442053633/status/1187418621573812225"	""	"0"	"Thu Oct 24 17:20:35 +0000 2019"	"0"	"0"	"1"	"https://t.co/cc97ND29UB"	""	""	"FV970"	"RT @jamesholyspirit: Paul Walker didn't die for this https://t.co/cc97ND29UB"	"France"	""	""
"http://twitter.com/89672418/status/1187418600673566726"	""	"0"	"Thu Oct 24 17:20:30 +0000 2019"	"0"	"0"	"0"	""	""	""	"tlupdates"	"RT @cutex24: @TLRailUK  Travelled home on the 15.52 London Blackfriars to Cambridge, long time since i've seen a train so filled with rubbi…"	""	""	""
"http://twitter.com/1061915252848254976/status/1187418587180490756"	""	"0"	"Thu Oct 24 17:20:27 +0000 2019"	"0"	"0"	"0"	""	""	""	"m_uabbas"	"RT @uncle_max01: Somali girls have a CRB on every single Somali boy in London"	"London, England"	""	""
"http://twitter.com/455219643/status/1187418620718145537"	""	"0"	"Thu Oct 24 17:20:35 +0000 2019"	"0"	"0"	"0"	""	""	""	"cocokater"	"RT @EngelGert: Stellt Euch mal vor, was passiert, wenn diese Werbung zur #Sterilisation in einer nichtwestlichen Sprache plakatiert wird. h…"	""	""	""
"http://twitter.com/28272361/status/1187171074850590720"	""	"0"	"Thu Oct 24 00:56:55 +0000 2019"	"0"	"0"	"1"	"https://t.co/f8kMMUxe7p"	""	""	"thomasthetaxi"	"@wdron Will, please do your homework and get it right! @its actually London’s third fully electric Taxi not the fir… https://t.co/f8kMMUxe7p"	"Dads Defending Daughters, ITA"	""	""
"http://twitter.com/882937338069794818/status/1187169206569033730"	""	"0"	"Thu Oct 24 00:49:30 +0000 2019"	"0"	"0"	"0"	""	""	""	"AffectionCYJ"	"RT @fightforgot7_hk: [HQ] - 11 OCT 2019  YUGYEOM💚💚💚💚💚💚💚 KEEP SPINNING IN LONDON - @real_Kimyugyeom  #GOT7 #갓세븐 #IGOT7 #아가새 #임재범 #마크 #잭슨 #박진…"	""	""	""
"http://twitter.com/2480477552/status/1187171040788668416"	""	"0"	"Thu Oct 24 00:56:47 +0000 2019"	"0"	"0"	"0"	""	""	""	"MusicUAreMyLife"	"RT @PPaxart: Will Tudor played Sebastian from the London Shadowhunter institute! Or was he?  #WillTudorFake #WillTudorFakes  #Shadowhunters…"	"Scotland, United Kingdom"	""	""
"http://twitter.com/378162384/status/1187171031640883201"	""	"0"	"Thu Oct 24 00:56:45 +0000 2019"	"0"	"0"	"1"	"https://t.co/sDg7p5HqT8"	""	""	"deniseeeexo"	"RT @thestylespics: Slightly different photo of Harry with fans last night in London, 10/22 via bbymaude. https://t.co/sDg7p5HqT8"	"turkish&bulgarian"	""	""
"http://twitter.com/1120362922885165056/status/1187418593719443456"	""	"0"	"Thu Oct 24 17:20:28 +0000 2019"	"0"	"0"	"0"	""	""	""	"yvedany"	"anyone planning on seeing the boyz in london, i need friends&lt;3"	""	""	""
"http://twitter.com/2663010609/status/1187166639688564736"	""	"0"	"Thu Oct 24 00:39:18 +0000 2019"	"0"	"0"	"0"	""	""	""	"vallinson93"	"RT @SrhJMstrsn: @PFEW_Chair @PCWoods6 Appreciated John, but that everyone stands with our fire fighters is pretty much a given. What's more…"	""	""	""
"http://twitter.com/991640964/status/1187169210188943360"	""	"0"	"Thu Oct 24 00:49:30 +0000 2019"	"0"	"0"	"0"	""	""	""	"dyguyss"	"RT @sputnik_TR: İzmirliler gevreğin de Oxford Sözlüğü'ne girmesi için çalışma başlatacak: - Dünya isterse simit desin, biz gevrek demeye de…"	""	""	""
"http://twitter.com/3449650516/status/1187166618457124866"	""	"0"	"Thu Oct 24 00:39:12 +0000 2019"	"0"	"0"	"0"	""	""	""	"darcyjo77285202"	"RT @Khloediaz69: Good morning Abs 🦸🏼‍♀️💪🏼😉 Sooo I’m all packed on route to airport for the direct 16 hour Qantas flight to Sunny Perth ! ✈️…"	""	""	""
"http://twitter.com/263506720/status/1187418600983818241"	""	"0"	"Thu Oct 24 17:20:30 +0000 2019"	"0"	"0"	"0"	""	""	""	"gadwalmallu"	"RT @AdityaRajKaul: #BREAKING: London Metropolitan Police says it will ensure safety of Indian High Commission, names groups behind protest:…"	"raichur"	""	""
"http://twitter.com/116504222/status/1187171052062834688"	""	"0"	"Thu Oct 24 00:56:50 +0000 2019"	"0"	"0"	"1"	"https://t.co/Lfu4fjkKIk"	""	""	"ActDontReact"	"RT @nowthisnews: 39 bodies were found inside this truck at an industrial park outside of London https://t.co/Lfu4fjkKIk"	""	""	""
"http://twitter.com/1167625740348612608/status/1187171042952769537"	""	"0"	"Thu Oct 24 00:56:47 +0000 2019"	"0"	"0"	"1"	"https://t.co/W8KBGm2wnw"	""	""	"Izzy113095"	"RT @DJTAAYY: This is already going to be trash https://t.co/W8KBGm2wnw"	"Harlem, New York"	""	""
"http://twitter.com/190664740/status/1187171067074363392"	""	"0"	"Thu Oct 24 00:56:53 +0000 2019"	"0"	"0"	"1"	"https://t.co/jVyWEiivF9"	""	""	"All4Av"	"RT @DamagedBrainzs: La única T que quiero quitar de LGTB es a las Terfs, tbh https://t.co/jVyWEiivF9"	"London/Avilés"	""	""
"http://twitter.com/483180849/status/1187418623494754304"	""	"0"	"Thu Oct 24 17:20:35 +0000 2019"	"0"	"0"	"0"	""	""	""	"RobbyS65"	"...😢"	""	""	""
"http://twitter.com/2813393026/status/1187418561406492674"	""	"0"	"Thu Oct 24 17:20:20 +0000 2019"	"0"	"0"	"0"	""	""	""	"molalexandra"	"me walking round london, even tho i’ve lived here for over 2 years"	"London/Essex"	""	""
"http://twitter.com/880887689314091009/status/1187171028167847936"	""	"0"	"Thu Oct 24 00:56:44 +0000 2019"	"0"	"0"	"0"	""	""	""	"Davidavid79"	"RT @OwenJones84: This is frightening and nasty. There is no LGB without the T. Trans people are an integral part of our community and movem…"	"In your house"	""	""
"http://twitter.com/486060695/status/1187418591399993346"	""	"0"	"Thu Oct 24 17:20:28 +0000 2019"	"0"	"0"	"1"	"https://t.co/fxt7HsgBp1"	""	""	"HamiltonMayday1"	"New #job: Medical Receptionist/Administrator Location: London Salary: £20kpa - £23kpa .. https://t.co/fxt7HsgBp1 #jobs #hiring"	"United Kingdom"	""	""
"http://twitter.com/1102482459256647683/status/1187171046421651456"	""	"0"	"Thu Oct 24 00:56:48 +0000 2019"	"0"	"0"	"1"	"https://t.co/kk…"	""	""	"420hellprincess"	"RT @xancyblu: stop making these movies. It’s not the same and they’re not even good anymore. Stop riding this out it’s done https://t.co/kk…"	"Florida, USA"	""	""
"http://twitter.com/1059487202898399232/status/1187166675130433536"	""	"0"	"Thu Oct 24 00:39:26 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"bartley_cece"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	""	""	""
"http://twitter.com/918124736261033984/status/1187169173954322432"	""	"0"	"Thu Oct 24 00:49:22 +0000 2019"	"0"	"0"	"1"	"https://t.co/H9vlRpheKD"	""	""	"AbdulrazakYah16"	"RT @WizkidSource: 10/19: Wizkid and Burna Boy dancing at the O2 Arena in London. #StarboyFest https://t.co/H9vlRpheKD"	""	""	""
"http://twitter.com/866361806574563329/status/1187166653676707841"	""	"0"	"Thu Oct 24 00:39:21 +0000 2019"	"0"	"0"	"1"	"https://t…"	""	""	"AFC_Carys"	"RT @D20048: What a c*nt what does this show towards Torreira, basically saying you’re second choice and you aren’t what he wanted https://t…"	"West London, England"	""	""
"http://twitter.com/1110025970516267011/status/1187171023885520897"	""	"0"	"Thu Oct 24 00:56:43 +0000 2019"	"0"	"0"	"1"	"https://t.co/Yd1Svrvcak"	""	""	"yeeehawwkarina"	"RT @awwwtommy: Worst movie franchise in history, went to trash after Paul died https://t.co/Yd1Svrvcak"	"reading a manga 🔞"	""	""
"http://twitter.com/408280566/status/1187166635708178432"	""	"0"	"Thu Oct 24 00:39:17 +0000 2019"	"0"	"0"	"0"	""	""	""	"syahirahafiqahx"	"Haih remember ysl at marrakech 🥺"	"Kuala Lumpur Federal Territory"	""	""
"http://twitter.com/1168680770812174336/status/1187171047638011910"	""	"0"	"Thu Oct 24 00:56:48 +0000 2019"	"0"	"0"	"0"	""	""	""	"rernymaupdates"	"everyone’s gonna be bothering me about this when we’re in London oh my GOD"	"upstate doomed"	""	""
