"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Followers"	"Friends"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/873378393844305920/status/1187166643522289664"	""	"0"	"Thu Oct 24 00:39:18 +0000 2019"	"0"	"0"	"1"	"https://t.co/Lfu4fjkKIk"	""	""	"Ortiz_A_M"	"RT @nowthisnews: 39 bodies were found inside this truck at an industrial park outside of London https://t.co/Lfu4fjkKIk"	"574"	"1109"	"Pflugerville, TX"	""	""
"http://twitter.com/929012610225152005/status/1187166605567877120"	""	"0"	"Thu Oct 24 00:39:09 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"ImperialLederie"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	"289"	"233"	""	""	""
"http://twitter.com/737898088313069568/status/1187166616485646337"	""	"0"	"Thu Oct 24 00:39:12 +0000 2019"	"0"	"0"	"1"	"https://t.co/vF1WkKqCH0"	""	""	"deadhealers"	"RT @_itsssyafiq1: Malaysia's canteen and cafes need to sell variety of fruits. not just watermelon and pineapple https://t.co/vF1WkKqCH0"	"437"	"402"	"error 404"	""	""
"http://twitter.com/746017776062476288/status/1187166615961509888"	""	"0"	"Thu Oct 24 00:39:12 +0000 2019"	"0"	"0"	"0"	""	""	""	"hayaabrooks"	"Nb is ever too busy for you. People make time for who they want."	"70"	"69"	"Philadelphia, PA"	""	""
"http://twitter.com/1085924834541031426/status/1187169204786663424"	""	"0"	"Thu Oct 24 00:49:29 +0000 2019"	"0"	"0"	"0"	""	""	""	"TopOfThaWorld_"	"Dog Vins old ass is FADED 😭😭"	"145"	"180"	""	""	""
"http://twitter.com/1598776093/status/1187171080970145792"	""	"0"	"Thu Oct 24 00:56:56 +0000 2019"	"0"	"0"	"1"	"https://t.co/5F2QPBefCd"	""	""	"Vsouvatzoglou"	"Always a good place to relax and catch up with old friends at @TheSavoyLondon it's an iconic part of London history… https://t.co/5F2QPBefCd"	"488"	"735"	"UK, AUS, NZ, Espana & USA"	""	""
"http://twitter.com/1105622426438811651/status/1187166674237165569"	""	"0"	"Thu Oct 24 00:39:26 +0000 2019"	"0"	"0"	"0"	""	""	""	"chels_annett"	"RT @lewis_goodall: Waiting at Victoria station. Man comes up to me. Says he recognised me from sky. Came up to London looking for work. Cou…"	"255"	"366"	"Wales / York"	""	""
"http://twitter.com/4882107424/status/1187171077694222337"	""	"0"	"Thu Oct 24 00:56:56 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"kamiliaezra"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	"49"	"47"	"Brunei"	""	""
"http://twitter.com/825790602830815233/status/1187169179402719232"	""	"0"	"Thu Oct 24 00:49:23 +0000 2019"	"0"	"0"	"0"	""	""	""	"smoothjazznola"	"#nowplaying Ramsey Lewis @RamseyLewis - Brazilica - #smoothjazz #nola #newyork #chicago #losangeles #miami #london #paris #montecarlo"	"287"	"277"	"New Orleans, LA"	""	""
"http://twitter.com/4886494913/status/1187166709439959041"	""	"0"	"Thu Oct 24 00:39:34 +0000 2019"	"0"	"0"	"1"	"https://t.co/psjo87rsOS"	""	""	"peytonnerinn"	"RT @tgsports: FHOCKEY: @Oxford_Pirates 1, @BMRathletics 0: Rosario scores winner to send Pirates past Chargers: https://t.co/psjo87rsOS"	"193"	"78"	"Oxford, MA"	""	""
"http://twitter.com/1176866561799311361/status/1187166639156027392"	""	"0"	"Thu Oct 24 00:39:17 +0000 2019"	"0"	"0"	"1"	"https://t.co/358O86Jvoq"	""	""	"kolorbergerak"	"RT @tempodunia: 39 Jasad Manusia Ditemukan dalam Truk di London https://t.co/358O86Jvoq"	"6"	"68"	""	""	""
"http://twitter.com/28272361/status/1187171074850590720"	""	"0"	"Thu Oct 24 00:56:55 +0000 2019"	"0"	"0"	"1"	"https://t.co/f8kMMUxe7p"	""	""	"thomasthetaxi"	"@wdron Will, please do your homework and get it right! @its actually London’s third fully electric Taxi not the fir… https://t.co/f8kMMUxe7p"	"6428"	"2842"	"Dads Defending Daughters, ITA"	""	""
"http://twitter.com/882937338069794818/status/1187169206569033730"	""	"0"	"Thu Oct 24 00:49:30 +0000 2019"	"0"	"0"	"0"	""	""	""	"AffectionCYJ"	"RT @fightforgot7_hk: [HQ] - 11 OCT 2019  YUGYEOM💚💚💚💚💚💚💚 KEEP SPINNING IN LONDON - @real_Kimyugyeom  #GOT7 #갓세븐 #IGOT7 #아가새 #임재범 #마크 #잭슨 #박진…"	"134"	"478"	""	""	""
"http://twitter.com/2480477552/status/1187171040788668416"	""	"0"	"Thu Oct 24 00:56:47 +0000 2019"	"0"	"0"	"0"	""	""	""	"MusicUAreMyLife"	"RT @PPaxart: Will Tudor played Sebastian from the London Shadowhunter institute! Or was he?  #WillTudorFake #WillTudorFakes  #Shadowhunters…"	"149"	"360"	"Scotland, United Kingdom"	""	""
"http://twitter.com/378162384/status/1187171031640883201"	""	"0"	"Thu Oct 24 00:56:45 +0000 2019"	"0"	"0"	"1"	"https://t.co/sDg7p5HqT8"	""	""	"deniseeeexo"	"RT @thestylespics: Slightly different photo of Harry with fans last night in London, 10/22 via bbymaude. https://t.co/sDg7p5HqT8"	"1096"	"1318"	"turkish&bulgarian"	""	""
"http://twitter.com/2663010609/status/1187166639688564736"	""	"0"	"Thu Oct 24 00:39:18 +0000 2019"	"0"	"0"	"0"	""	""	""	"vallinson93"	"RT @SrhJMstrsn: @PFEW_Chair @PCWoods6 Appreciated John, but that everyone stands with our fire fighters is pretty much a given. What's more…"	"21"	"22"	""	""	""
"http://twitter.com/991640964/status/1187169210188943360"	""	"0"	"Thu Oct 24 00:49:30 +0000 2019"	"0"	"0"	"0"	""	""	""	"dyguyss"	"RT @sputnik_TR: İzmirliler gevreğin de Oxford Sözlüğü'ne girmesi için çalışma başlatacak: - Dünya isterse simit desin, biz gevrek demeye de…"	"288"	"224"	""	""	""
"http://twitter.com/3449650516/status/1187166618457124866"	""	"0"	"Thu Oct 24 00:39:12 +0000 2019"	"0"	"0"	"0"	""	""	""	"darcyjo77285202"	"RT @Khloediaz69: Good morning Abs 🦸🏼‍♀️💪🏼😉 Sooo I’m all packed on route to airport for the direct 16 hour Qantas flight to Sunny Perth ! ✈️…"	"1606"	"439"	""	""	""
"http://twitter.com/116504222/status/1187171052062834688"	""	"0"	"Thu Oct 24 00:56:50 +0000 2019"	"0"	"0"	"1"	"https://t.co/Lfu4fjkKIk"	""	""	"ActDontReact"	"RT @nowthisnews: 39 bodies were found inside this truck at an industrial park outside of London https://t.co/Lfu4fjkKIk"	"23073"	"24888"	""	""	""
"http://twitter.com/1167625740348612608/status/1187171042952769537"	""	"0"	"Thu Oct 24 00:56:47 +0000 2019"	"0"	"0"	"1"	"https://t.co/W8KBGm2wnw"	""	""	"Izzy113095"	"RT @DJTAAYY: This is already going to be trash https://t.co/W8KBGm2wnw"	"92"	"533"	"Harlem, New York"	""	""
"http://twitter.com/190664740/status/1187171067074363392"	""	"0"	"Thu Oct 24 00:56:53 +0000 2019"	"0"	"0"	"1"	"https://t.co/jVyWEiivF9"	""	""	"All4Av"	"RT @DamagedBrainzs: La única T que quiero quitar de LGTB es a las Terfs, tbh https://t.co/jVyWEiivF9"	"810"	"1929"	"London/Avilés"	""	""
"http://twitter.com/880887689314091009/status/1187171028167847936"	""	"0"	"Thu Oct 24 00:56:44 +0000 2019"	"0"	"0"	"0"	""	""	""	"Davidavid79"	"RT @OwenJones84: This is frightening and nasty. There is no LGB without the T. Trans people are an integral part of our community and movem…"	"57"	"304"	"In your house"	""	""
"http://twitter.com/1102482459256647683/status/1187171046421651456"	""	"0"	"Thu Oct 24 00:56:48 +0000 2019"	"0"	"0"	"1"	"https://t.co/kk…"	""	""	"420hellprincess"	"RT @xancyblu: stop making these movies. It’s not the same and they’re not even good anymore. Stop riding this out it’s done https://t.co/kk…"	"15"	"78"	"Florida, USA"	""	""
"http://twitter.com/1059487202898399232/status/1187166675130433536"	""	"0"	"Thu Oct 24 00:39:26 +0000 2019"	"0"	"0"	"1"	"https://t.co/NLQLxPIrP5"	""	""	"bartley_cece"	"RT @modernmodeIs: dior exhibition in london https://t.co/NLQLxPIrP5"	"81"	"269"	""	""	""
"http://twitter.com/918124736261033984/status/1187169173954322432"	""	"0"	"Thu Oct 24 00:49:22 +0000 2019"	"0"	"0"	"1"	"https://t.co/H9vlRpheKD"	""	""	"AbdulrazakYah16"	"RT @WizkidSource: 10/19: Wizkid and Burna Boy dancing at the O2 Arena in London. #StarboyFest https://t.co/H9vlRpheKD"	"3"	"11"	""	""	""
"http://twitter.com/866361806574563329/status/1187166653676707841"	""	"0"	"Thu Oct 24 00:39:21 +0000 2019"	"0"	"0"	"1"	"https://t…"	""	""	"AFC_Carys"	"RT @D20048: What a c*nt what does this show towards Torreira, basically saying you’re second choice and you aren’t what he wanted https://t…"	"9493"	"995"	"West London, England"	""	""
"http://twitter.com/1110025970516267011/status/1187171023885520897"	""	"0"	"Thu Oct 24 00:56:43 +0000 2019"	"0"	"0"	"1"	"https://t.co/Yd1Svrvcak"	""	""	"yeeehawwkarina"	"RT @awwwtommy: Worst movie franchise in history, went to trash after Paul died https://t.co/Yd1Svrvcak"	"820"	"216"	"reading a manga 🔞"	""	""
"http://twitter.com/408280566/status/1187166635708178432"	""	"0"	"Thu Oct 24 00:39:17 +0000 2019"	"0"	"0"	"0"	""	""	""	"syahirahafiqahx"	"Haih remember ysl at marrakech 🥺"	"1749"	"716"	"Kuala Lumpur Federal Territory"	""	""
"http://twitter.com/1168680770812174336/status/1187171047638011910"	""	"0"	"Thu Oct 24 00:56:48 +0000 2019"	"0"	"0"	"0"	""	""	""	"rernymaupdates"	"everyone’s gonna be bothering me about this when we’re in London oh my GOD"	"22"	"28"	"upstate doomed"	""	""
"http://twitter.com/1037569765/status/1187169183798308865"	""	"0"	"Thu Oct 24 00:49:24 +0000 2019"	"0"	"0"	"0"	""	""	""	"abbiecops"	"think i’ve found the london equivalent of live lounge"	"5551"	"1001"	"London, England"	""	""
"http://twitter.com/4800782131/status/1187171013517119489"	""	"0"	"Thu Oct 24 00:56:40 +0000 2019"	"0"	"0"	"1"	"https://t.co/vF1WkKqCH0"	""	""	"aqilahjelanii"	"RT @_itsssyafiq1: Malaysia's canteen and cafes need to sell variety of fruits. not just watermelon and pineapple https://t.co/vF1WkKqCH0"	"164"	"40"	"Kulim, Kedah"	""	""
"http://twitter.com/1044730887731138560/status/1187166594708975617"	""	"0"	"Thu Oct 24 00:39:07 +0000 2019"	"0"	"0"	"0"	""	""	""	"xLittleWarlock"	"RT @ethcrealfemale: ━━ ❛ What's the word for a perfectly reasonable fear of annoying idiots?❜                         ❰ sʜᴀᴅᴏᴡʜᴜɴᴛᴇʀ ❱  ➷；l…"	"174"	"177"	"Bʏ #Rᴀʙʙɪᴛ. ➷ ❪ #ʜᴇᴀᴅᴇᴍʏʀᴘ. ❫"	""	""
"http://twitter.com/777277319949975552/status/1187171025936502787"	""	"0"	"Thu Oct 24 00:56:43 +0000 2019"	"0"	"0"	"1"	"https://t.co/12tOrVeKsV"	""	""	"Sinbo__"	"RT @HaitianProhphet: That shit is gonna be so ass lmao https://t.co/12tOrVeKsV"	"187"	"182"	""	""	""
